0,5,concert harp,a3,2
16,5,concert harp,a3,2
18,2,concert harp,e4,2
20,5,concert harp,a4,2
22,6,concert harp,b4,2
24,0,concert harp,cs5,2
26,6,concert harp,b4,2
28,5,concert harp,a4,2
30,2,concert harp,e4,2
32,5,concert harp,a3,2
34,2,concert harp,e4,2
36,5,concert harp,a4,2
38,6,concert harp,b4,2
40,0,concert harp,cs5,2
42,6,concert harp,b4,2
44,5,concert harp,a4,2
46,2,concert harp,e4,2
18,2,concert harp,e5,2
20,5,concert harp,a5,2
22,6,concert harp,b5,2
24,0,concert harp,cs6,2
26,6,concert harp,b5,2
28,5,concert harp,a5,2
30,2,concert harp,e5,2
34,2,concert harp,e5,2
36,5,concert harp,a5,2
38,6,concert harp,b5,2
40,0,concert harp,cs6,2
42,6,concert harp,b5,2
44,5,concert harp,a5,2
46,2,concert harp,e5,2
48,3,concert harp,f3,2
50,3,concert harp,f4,2
52,5,concert harp,a4,2
54,6,concert harp,b4,2
56,0,concert harp,c5,2
58,6,concert harp,b4,2
60,5,concert harp,a4,2
62,3,concert harp,f4,2
64,4,concert harp,g3,2
66,4,concert harp,g4,2
68,5,concert harp,a4,2
70,6,concert harp,b4,2
72,0,concert harp,c5,2
74,6,concert harp,b4,2
76,5,concert harp,a4,2
78,4,concert harp,g4,2
80,5,concert harp,a3,2
81,0,concert harp,c4,2
82,2,concert harp,e4,2
83,5,concert harp,a4,2
84,0,concert harp,c4,2
85,2,concert harp,e4,2
86,5,concert harp,a4,2
88,2,concert harp,e4,2
89,5,concert harp,a4,2
87,0,concert harp,c5,2
90,0,concert harp,c5,2
91,2,concert harp,e5,2
92,5,concert harp,a5,2
93,2,concert harp,e5,2
94,0,concert harp,c5,2
95,5,concert harp,a4,2
50,3,concert harp,f5,2
52,5,concert harp,a5,2
54,6,concert harp,b5,2
56,0,concert harp,c6,2
58,6,concert harp,b5,2
60,5,concert harp,a5,2
62,3,concert harp,f5,2
66,4,concert harp,g5,2
68,5,concert harp,a5,2
70,6,concert harp,b5,2
72,0,concert harp,c6,2
74,6,concert harp,b5,2
76,5,concert harp,a5,2
78,4,concert harp,g5,2
0,5,cello,a3,2
16,5,cello,a3,2
32,5,cello,a3,2
48,3,cello,f3,2
64,4,cello,g3,2
80,5,cello,a3,2
96,5,cello,a3,2
108,5,cello,a3,2
120,1,cello,d3,2
132,1,cello,d3,2
96,2,cello,e3,2
108,2,cello,e3,2
120,3,cello,fs3,2
132,3,cello,fs3,2
144,3,cello,f3,2
156,4,cello,g3,2
144,5,cello,a3,2
156,6,cello,b3,2
168,5,cello,a3,2
168,2,cello,e3,2
180,2,cello,e3,2
180,4,cello,g3,2
183,4,cello,gs3,2
96,2,french_horn,e4,2
96,5,french_horn,a4,2
108,5,french_horn,a4,2
108,2,french_horn,e4,2
120,5,french_horn,a4,2
120,1,french_horn,d4,2
132,1,french_horn,d4,2
132,5,french_horn,a4,2
144,5,french_horn,a4,2
144,3,french_horn,f4,2
156,4,french_horn,g4,2
156,6,french_horn,b4,2
168,2,french_horn,e4,2
168,5,french_horn,a4,2
180,6,french_horn,b4,2
180,2,french_horn,e4,2
0,0,bass,c3,2
4,0,bass,c3,2
16,0,bass,c3,2
20,0,bass,c3,2
32,0,bass,c3,2
36,0,bass,c3,2
48,0,bass,c3,2
52,0,bass,c3,2
64,0,bass,c3,2
68,0,bass,c3,2
80,0,bass,c3,2
84,0,bass,c3,2
94,0,bass,c3,2
96,0,bass,c3,2
99,0,bass,c3,2
101,0,bass,c3,2
102,0,bass,c3,2
104,0,bass,c3,2
106,0,bass,c3,2
108,0,bass,c3,2
111,0,bass,c3,2
113,0,bass,c3,2
114,0,bass,c3,2
116,0,bass,c3,2
118,0,bass,c3,2
120,0,bass,c3,2
123,0,bass,c3,2
125,0,bass,c3,2
126,0,bass,c3,2
128,0,bass,c3,2
130,0,bass,c3,2
132,0,bass,c3,2
135,0,bass,c3,2
137,0,bass,c3,2
138,0,bass,c3,2
140,0,bass,c3,2
142,0,bass,c3,2
144,0,bass,c3,2
147,0,bass,c3,2
149,0,bass,c3,2
150,0,bass,c3,2
152,0,bass,c3,2
154,0,bass,c3,2
156,0,bass,c3,2
159,0,bass,c3,2
161,0,bass,c3,2
162,0,bass,c3,2
164,0,bass,c3,2
166,0,bass,c3,2
168,0,bass,c3,2
171,0,bass,c3,2
173,0,bass,c3,2
174,0,bass,c3,2
176,0,bass,c3,2
178,0,bass,c3,2
180,0,bass,c3,2
183,0,bass,c3,2
185,0,bass,c3,2
186,0,bass,c3,2
188,0,bass,c3,2
190,0,bass,c3,2
96,2,trombone,e5,2
96,5,trombone,a4,2
108,2,trombone,e5,2
108,5,trombone,a4,2
120,5,trombone,a4,2
120,2,trombone,e5,2
132,3,trombone,fs5,2
132,1,trombone,d5,2
144,3,trombone,f5,2
144,0,trombone,c5,2
156,4,trombone,g5,2
156,1,trombone,d5,2
168,2,trombone,e5,2
168,5,trombone,a4,2
180,2,trombone,e5,2
180,6,trombone,b4,2
208,5,electric_piano,a3,2
208,5,electric_piano,a2,2
212,5,electric_piano,a6,2
212,2,electric_piano,e6,2
216,4,electric_piano,g6,2
216,1,electric_piano,d6,2
220,2,electric_piano,e6,2
220,5,electric_piano,a5,2
226,1,electric_piano,d6,2
226,6,electric_piano,b5,2
228,0,electric_piano,c6,2
228,2,electric_piano,e5,2
232,5,electric_piano,a3,2
232,5,electric_piano,a2,2
236,5,electric_piano,a6,2
240,6,electric_piano,b6,2
244,4,electric_piano,g6,2
236,2,electric_piano,e6,2
240,4,electric_piano,g6,2
244,2,electric_piano,e6,2
256,5,electric_piano,a3,2
256,5,electric_piano,a2,2
260,5,electric_piano,a6,2
260,2,electric_piano,e6,2
264,4,electric_piano,g6,2
264,1,electric_piano,d6,2
268,2,electric_piano,e6,2
268,5,electric_piano,a5,2
274,1,electric_piano,d6,2
274,6,electric_piano,b5,2
276,0,electric_piano,c6,2
276,2,electric_piano,e5,2
280,5,electric_piano,a3,2
280,5,electric_piano,a2,2
284,5,electric_piano,a6,2
288,6,electric_piano,b6,2
292,5,electric_piano,a6,2
284,2,electric_piano,e6,2
288,4,electric_piano,g6,2
292,2,electric_piano,e6,2
260,5,electric_piano,a7,2
260,2,electric_piano,e7,2
264,4,electric_piano,g7,2
264,1,electric_piano,d7,2
268,2,electric_piano,e7,2
268,5,electric_piano,a6,2
274,1,electric_piano,d7,2
274,6,electric_piano,b6,2
276,0,electric_piano,c7,2
276,2,electric_piano,e6,2
284,5,electric_piano,a7,2
288,1,electric_piano,d7,2
292,5,electric_piano,a7,2
284,2,electric_piano,e7,2
288,4,electric_piano,g7,2
292,2,electric_piano,e7,2
304,5,electric_piano,a3,2
304,5,electric_piano,a2,2
328,5,electric_piano,a3,2
328,5,electric_piano,a2,2
304,5,music_box,a7,2
306,5,music_box,a6,2
308,0,music_box,c7,2
310,4,music_box,g7,2
312,5,music_box,a6,2
314,0,music_box,c7,2
316,3,music_box,fs7,2
318,4,music_box,g7,2
320,3,music_box,fs7,2
322,2,music_box,e7,2
324,5,music_box,a6,2
326,0,music_box,c7,2
328,5,music_box,a6,2
330,6,music_box,b6,2
332,0,music_box,c7,2
334,5,music_box,a6,2
336,6,music_box,b6,2
338,0,music_box,c7,2
340,1,music_box,d7,2
342,5,music_box,a6,2
344,0,music_box,c7,2
346,2,music_box,e7,2
352,3,music_box,f7,2
354,3,music_box,f7,2
356,3,music_box,f7,2
358,1,music_box,d7,2
340,6,electric_piano,b3,2
346,6,electric_piano,b3,2
340,6,electric_piano,b2,2
346,6,electric_piano,b2,2
352,1,electric_piano,d3,2
362,6,electric_piano,b2,2
364,5,electric_piano,a2,2
352,1,electric_piano,d4,2
362,6,electric_piano,b3,2
364,5,electric_piano,a3,2
364,2,music_box,e7,2
366,1,music_box,d7,2
368,2,music_box,e7,2
370,0,music_box,c7,2
376,5,music_box,a6,2
378,6,music_box,b6,2
380,0,music_box,c7,2
382,5,music_box,a6,2
384,6,music_box,b6,2
386,0,music_box,c7,2
388,4,music_box,g7,2
394,2,music_box,e7,2
400,5,music_box,a6,2
376,1,electric_piano,d4,2
376,1,electric_piano,d3,2
386,0,electric_piano,c4,2
386,0,electric_piano,c3,2
388,6,electric_piano,b2,2
400,5,electric_piano,a2,2
388,6,electric_piano,b3,2
400,5,electric_piano,a3,2
412,5,electric_piano,a3,2
412,5,electric_piano,a2,2
424,5,pizzicato,a3,2
424,2,pizzicato,e3,2
424,2,pizzicato,e4,2
0,5,drum_kit,a4,2
0,0,drum_kit,cs4,2
0,1,drum_kit,d3,2
48,5,drum_kit,as3,2
52,5,drum_kit,as3,2
64,5,drum_kit,as3,2
68,5,drum_kit,as3,2
80,0,drum_kit,cs4,2
94,4,drum_kit,gs3,2
208,2,violin,e6,2
208,5,violin,a5,2
220,5,violin,a5,2
220,2,violin,e6,2
208,0,violin,c6,2
220,0,violin,c6,2
232,0,violin,c6,2
232,2,violin,e6,2
244,0,violin,c6,2
244,2,violin,e6,2
232,5,violin,a5,2
244,5,violin,a5,2
256,5,violin,a5,2
268,5,violin,a5,2
256,2,violin,e6,2
256,0,violin,c6,2
268,2,violin,e6,2
268,0,violin,c6,2
280,5,violin,a5,2
280,0,violin,c6,2
280,2,violin,e6,2
292,2,violin,e6,2
292,0,violin,c6,2
292,5,violin,a5,2
304,2,violin,e6,2
316,2,violin,e6,2
328,2,violin,e6,2
304,0,violin,c6,2
316,0,violin,c6,2
328,0,violin,c6,2
304,5,violin,a5,2
304,5,violin,a6,2
316,5,violin,a6,2
328,5,violin,a6,2
316,5,violin,a5,2
328,5,violin,a5,2
340,6,violin,b6,2
340,4,violin,g6,2
340,1,violin,d6,2
340,6,violin,b5,2
352,5,violin,a6,2
352,3,violin,f6,2
352,0,violin,c6,2
364,0,violin,c6,2
364,2,violin,e6,2
364,5,violin,a6,2
352,5,violin,a5,2
364,5,violin,a5,2
376,5,violin,a6,2
376,3,violin,f6,2
376,1,violin,d6,2
376,5,violin,a5,2
388,4,violin,g6,2
400,5,violin,a6,2
388,1,violin,d6,2
400,2,violin,e6,2
388,6,violin,b5,2
400,0,violin,c6,2
388,6,violin,b6,2
400,5,violin,a5,2
208,5,cello,a3,2
220,5,cello,a3,2
208,2,cello,e3,2
220,2,cello,e3,2
232,5,cello,a3,2
232,2,cello,e3,2
244,5,cello,a3,2
244,2,cello,e3,2
256,5,cello,a3,2
256,2,cello,e3,2
268,5,cello,a3,2
268,2,cello,e3,2
280,2,cello,e3,2
292,2,cello,e3,2
280,5,cello,a3,2
292,5,cello,a3,2
304,5,cello,a3,2
304,2,cello,e3,2
316,2,cello,e3,2
316,5,cello,a3,2
328,5,cello,a3,2
328,2,cello,e3,2
340,4,cello,g3,2
340,6,cello,b3,2
352,5,cello,a3,2
352,3,cello,f3,2
96,3,drum_kit,f3,2
108,3,drum_kit,f3,2
117,4,drum_kit,gs3,2
120,3,drum_kit,f3,2
132,3,drum_kit,f3,2
96,4,drum_kit,g3,2
108,4,drum_kit,g3,2
120,4,drum_kit,g3,2
132,4,drum_kit,g3,2
141,4,drum_kit,gs3,2
144,4,drum_kit,g3,2
144,3,drum_kit,f3,2
150,4,drum_kit,g3,2
153,4,drum_kit,g3,2
156,4,drum_kit,g3,2
156,3,drum_kit,f3,2
165,4,drum_kit,g3,2
162,4,drum_kit,g3,2
168,4,drum_kit,g3,2
168,3,drum_kit,f3,2
180,4,drum_kit,g3,2
183,4,drum_kit,g3,2
180,3,drum_kit,f3,2
183,3,drum_kit,f3,2
208,5,french_horn,a4,2
208,0,french_horn,c5,2
208,2,french_horn,e4,2
208,2,french_horn,e5,2
220,5,french_horn,a4,2
220,0,french_horn,c5,2
220,2,french_horn,e4,2
220,2,french_horn,e5,2
232,5,french_horn,a4,2
232,0,french_horn,c5,2
232,2,french_horn,e4,2
232,2,french_horn,e5,2
244,5,french_horn,a4,2
244,0,french_horn,c5,2
244,2,french_horn,e4,2
244,2,french_horn,e5,2
256,5,french_horn,a4,2
256,0,french_horn,c5,2
256,2,french_horn,e4,2
256,2,french_horn,e5,2
268,5,french_horn,a4,2
268,0,french_horn,c5,2
268,2,french_horn,e4,2
268,2,french_horn,e5,2
280,5,french_horn,a4,2
280,0,french_horn,c5,2
280,2,french_horn,e4,2
280,2,french_horn,e5,2
292,5,french_horn,a4,2
292,0,french_horn,c5,2
292,2,french_horn,e4,2
292,2,french_horn,e5,2
304,5,french_horn,a4,2
304,0,french_horn,c5,2
304,2,french_horn,e4,2
304,2,french_horn,e5,2
316,5,french_horn,a4,2
316,0,french_horn,c5,2
316,2,french_horn,e4,2
316,2,french_horn,e5,2
328,5,french_horn,a4,2
328,0,french_horn,c5,2
328,2,french_horn,e4,2
328,2,french_horn,e5,2
340,4,french_horn,g4,2
340,6,french_horn,b4,2
340,1,french_horn,d4,2
340,1,french_horn,d5,2
352,5,french_horn,a4,2
352,1,french_horn,d5,2
352,3,french_horn,f4,2
352,3,french_horn,f5,2
364,5,french_horn,a4,2
364,0,french_horn,c5,2
364,2,french_horn,e4,2
364,2,french_horn,e5,2
376,5,french_horn,a4,2
376,1,french_horn,d5,2
376,3,french_horn,f4,2
376,3,french_horn,f5,2
360,0,electric_piano,c4,2
360,0,electric_piano,c3,2
388,6,french_horn,b4,2
388,1,french_horn,d5,2
388,4,french_horn,g4,2
388,4,french_horn,g5,2
400,5,french_horn,a4,2
400,0,french_horn,c5,2
400,2,french_horn,e4,2
400,2,french_horn,e5,2
